CONTACT_CARD_ID,ENFORCEMENT_TYPE_CD,GANG,GANG_OTHER_I,GANG_OTHER,lat,lon
20021643,ANOV,,,,41.97594,-87.68569
20023847,,,,,41.97497,-87.68545
20023844,,,,,41.97497,-87.68545
20033054,,,,,41.97595,-87.68534
20033073,,,,,41.97595,-87.68534
20033072,,,,,41.97595,-87.68534
20056395,,,,,41.97595,-87.68484
20089249,,,,,41.97232,-87.68481
20096839,,,,,41.97594,-87.68554
20096837,,,,,41.97594,-87.68554
20122206,,,,,41.97347,-87.68786
20141196,,,,,41.97229,-87.68660
20144886,,,,,41.96867,-87.68526
20144889,,,,,41.96867,-87.68526
20165702,,,,,41.96997,-87.68530
20165716,,,,,41.96997,-87.68530
20207236,,,,,41.97049,-87.68501
20011800,,,,,41.93196,-87.71365
20011984,ARR,,,,41.93674,-87.70756
20013339,ARR,,,,41.93196,-87.71338
20013328,ARR,,,,41.93196,-87.71338
20015026,ARR,,,,41.93440,-87.70749
20017311,ARR,,,,41.93288,-87.70745
20021279,ARR,,,,41.93529,-87.70994
20024557,,,,,41.93677,-87.70877
20030382,,,,,41.93570,-87.70874
20031927,,,,,41.93644,-87.70876
20033785,,,,,41.93281,-87.70867
20038524,ARR,,,,41.93445,-87.71189
20039259,PSC,,,,41.93268,-87.71233
20039266,ANOV,,,,41.93268,-87.71233
20039267,,,,,41.93268,-87.71233
20047702,,,,,41.93569,-87.70921
20054686,,,,,41.93445,-87.71189
20054690,,,,,41.93445,-87.71189
20061927,,,,,41.93200,-87.70987
20101964,ANOV,,,,41.93352,-87.71602
20120404,,SELF ADMITTED MLD,Y,SELF ADMITTED MLD,41.93633,-87.70876
20121058,ANOV,,,,41.93278,-87.71233
20129967,,,,,41.93470,-87.70871
20135128,ARR,,,,41.93671,-87.71241
20135121,ARR,,,,41.93671,-87.71241
20135124,ARR,,,,41.93671,-87.71241
20135122,ARR,,,,41.93671,-87.71241
20135583,,,,,41.93579,-87.70996
20135578,,,,,41.93579,-87.70996
20135576,,,,,41.93579,-87.70996
20135574,,,,,41.93579,-87.70996
20135618,,,,,41.93570,-87.70874
20135610,,,,,41.93570,-87.70874
20142834,ARR,,,,41.93743,-87.71488
20154970,,,,,41.93561,-87.71652
20154992,,,,,41.93561,-87.71652
20157447,,,N,,41.93319,-87.71417
20158119,OTH,,,,41.93432,-87.71485
20189196,,,,,41.93468,-87.71236
20194322,ARR,,,,41.93570,-87.70874
20194962,,,,,41.93468,-87.71236
20194969,,,,,41.93468,-87.71236
20197104,,,,,41.93680,-87.71241
20197430,,,,,41.93464,-87.71310
20201452,,,,,41.93477,-87.71675
20013544,,,,,41.95959,-87.71309
20033650,,,,,41.96062,-87.71312
20041989,ARR,,,,41.95930,-87.71431
20051507,OTH,,N,,41.95931,-87.71308
20053566,ARR,,,,41.95758,-87.71303
20064897,ANOV,,,,41.96068,-87.71313
20074611,ANOV,,,,41.95931,-87.71308
20078180,,PDT FILES INQUIRY,Y,PDT FILES INQUIRY,41.95887,-87.71307
20078181,ANOV,,,,41.95887,-87.71307
20078188,,,,,41.95887,-87.71307
20081053,,,,,41.95927,-87.71676
20096624,,,,,41.95850,-87.71306
20096620,,,,,41.95850,-87.71306
20096627,,,,,41.95850,-87.71306
20096618,,,,,41.95850,-87.71306
20096941,ANOV,,,,41.95927,-87.71679
20096949,ANOV,,,,41.95927,-87.71679
20100993,,,,,41.96068,-87.71313
20116587,,,,,41.95842,-87.71306
20120106,ANOV,,,,41.96068,-87.71313
20120161,ANOV,,,,41.96068,-87.71313
20120160,ANOV,,,,41.96068,-87.71313
20120107,ANOV,,,,41.96068,-87.71313
20121570,ARR,,,,41.95856,-87.71306
20129086,,,,,41.95936,-87.70819
20131056,,,,,41.95846,-87.71673
20141355,,,,,41.96029,-87.71311
20156280,,,,,41.95930,-87.71431
20169494,,,,,41.95931,-87.71359
20169530,,,,,41.95931,-87.71359
20187285,,,,,41.96068,-87.71313
20186819,ARR,,,,41.96068,-87.71313
20186820,ARR,,,,41.96068,-87.71313
20202175,,,,,41.95929,-87.71448
20202173,,,,,41.95929,-87.71448
20204009,,,,,41.96011,-87.70821
20204010,,,,,41.96011,-87.70821
20012599,ARR,,,,41.91668,-87.76575
20012859,,,,,41.91876,-87.76581
20012862,ARR,,,,41.91876,-87.76581
20017728,ARR,,,,41.91948,-87.76973
20031169,,,,,41.91908,-87.76756
20041459,,,,,41.91865,-87.76822
20041457,,,,,41.91865,-87.76822
20041469,,,,,41.91865,-87.76822
20042241,,,,,41.92063,-87.76830
20042243,,,,,41.92063,-87.76830
20042240,,,,,41.92063,-87.76830
20042239,,,,,41.92063,-87.76830
20046234,,,,,41.92297,-87.77082
20052202,ARR,,,,41.92238,-87.77080
20052525,,,,,41.92266,-87.77202
20054471,,,,,41.92124,-87.76954
20056327,ARR,,,,41.92032,-87.76638
20058526,,,,,41.91939,-87.77191
20067905,,,,,41.92221,-87.76957
20067894,,,,,41.92221,-87.76957
20067900,,,,,41.92221,-87.76957
20067891,,,,,41.92221,-87.76957
20067892,,,,,41.92221,-87.76957
20068386,ARR,,,,41.92229,-87.76836
20082983,,,,,41.91791,-87.77551
20082981,,,,,41.91791,-87.77551
20093877,,,N,,41.92213,-87.77322
20094235,,,,,41.91859,-87.77310
20094238,,,,,41.91859,-87.77310
20097198,,,,,41.92130,-87.77076
20102349,,,,,41.91861,-87.77554
20102346,,,,,41.91861,-87.77554
20102345,,,,,41.91861,-87.77554
20103185,,,,,41.91902,-87.76723
20109944,,,,,41.92394,-87.76964
20128608,,,,,41.91899,-87.76705
20130054,,,,,41.92014,-87.77072
20130844,,,,,41.92279,-87.77568
20140347,,,,,41.92046,-87.76951
20140350,,,,,41.92046,-87.76951
20143148,ARR,,,,41.92056,-87.77560
20153788,,,,,41.91829,-87.77065
20161267,,,,,41.92313,-87.76839
20161736,,,,,41.92266,-87.77324
20161739,,,,,41.92266,-87.77324
20165536,ARR,,,,41.92042,-87.76951
20177623,,,,,41.92349,-87.76841
20177630,,,,,41.92349,-87.76841
20178320,,,,,41.92210,-87.76957
20181979,,,,,41.91793,-87.77430
20194096,ARR,,,,41.92398,-87.76615
20193040,,,,,41.92395,-87.76768
20193041,,,,,41.92395,-87.76768
20193076,ANOV,,,,41.92395,-87.76763
20194140,,,,,41.91944,-87.76955
20194872,,,,,41.91934,-87.76898
20195405,,,,,41.91934,-87.76898
20195901,ARR,,,,41.91687,-87.76680
20195397,ARR,,,,41.91687,-87.76680
20195504,,,,,41.92293,-87.76838
20198381,,,,,41.92046,-87.76951
20198421,ARR,,,,41.92345,-87.77084
20198422,ARR,,,,41.92345,-87.77084
20198434,,,,,41.92345,-87.77084
20200153,,,,,41.92396,-87.76742
20200962,ARR,,,,41.91924,-87.76841
20200961,,,,,41.91924,-87.76841
20203213,,,,,41.92397,-87.76640
20203214,,,,,41.92397,-87.76640
20012843,ARR,,,,41.92680,-87.76609
20015981,ANOV,,,,41.92885,-87.76616
20016202,PSC,,,,41.92580,-87.76605
20019569,ARR,,,,41.92434,-87.77209
20019587,,,,,41.92434,-87.77209
20020938,ARR,,,,41.92968,-87.77348
20021329,ARR,,,,41.92484,-87.77575
20025428,,,,,41.92610,-87.77579
20036978,ARR,,,,41.92867,-87.77588
20037990,ARR,,,,41.92493,-87.77211
20052681,,,N,,41.93014,-87.77593
20056331,ARR,,,,41.92456,-87.77088
20057153,,,,,41.92940,-87.76987
20057163,,,,,41.92608,-87.76971
20059359,,,,,41.92931,-87.77575
20070096,,,,,41.92567,-87.77456
20070097,,,,,41.92567,-87.77456
20070105,,,,,41.92567,-87.77456
20083234,,,,,41.92572,-87.77152
20100214,ANOV,,,,41.92458,-87.76844
20100217,ANOV,,,,41.92458,-87.76844
20104262,,,,,41.92847,-87.76980
20105821,,,,,41.92941,-87.76912
20112610,ARR,,,,41.92580,-87.76666
20112601,ARR,,,,41.92580,-87.76666
20130952,,,,,41.92931,-87.77590
20130953,,,,,41.92931,-87.77590
20130950,,,,,41.92931,-87.77590
20137319,,,,,41.92938,-87.77104
20145943,,,,,41.92428,-87.77573
20148558,,,,,41.92618,-87.77580
20150169,,,,,41.92951,-87.77591
20150786,ARR,,N,,41.92569,-87.77378
20150784,ARR,,N,,41.92569,-87.77378
20150790,PSC,,,,41.92569,-87.77378
20150782,PSC,,,,41.92569,-87.77378
20150765,ARR,,N,,41.92569,-87.77378
20150778,PSC,,,,41.92569,-87.77378
20162246,ARR,,,,41.92964,-87.76862
20163613,,,,,41.92981,-87.76863
20177524,,,,,41.92575,-87.77213
20181978,ANOV,,,,41.92749,-87.77523
20181976,ANOV,,,,41.92749,-87.77523
20181974,ANOV,,,,41.92749,-87.77523
20181985,ANOV,,,,41.92749,-87.77523
20181982,ANOV,,,,41.92749,-87.77523
20188255,,,,,41.92833,-87.77587
20188243,OTH,,,,41.92833,-87.77587
20188249,,,,,41.92833,-87.77587
20205104,,,,,41.92971,-87.76619
20205796,,,,,41.92474,-87.77332
20205798,,,,,41.92474,-87.77332
20012124,ARR,,,,41.84322,-87.64276
20012544,ARR,,,,41.84486,-87.64753
20015694,,,,,41.84076,-87.65091
20016596,ARR,,,,41.84669,-87.64756
20017631,ARR,,,,41.84463,-87.65007
20017646,,,,,41.84463,-87.65007
20023881,,,,,41.83951,-87.65638
20023864,,,,,41.83927,-87.64388
20025112,ARR,,,,41.83801,-87.64871
20025658,OTH,,,,41.83806,-87.64507
20025935,,,,,41.84720,-87.64649
20029282,,,,,41.84302,-87.64640
20030079,,,,,41.84771,-87.64544
20030445,,,,,41.83974,-87.64269
20030438,,,,,41.83974,-87.64269
20030437,,,,,41.83974,-87.64269
20031489,ARR,,,,41.84243,-87.65450
20031460,,,,,41.84166,-87.64637
20033666,ARR,,,,41.84720,-87.64649
20034089,OTH,,,,41.83806,-87.64540
20034692,ARR,,,,41.84114,-87.65301
20041227,,,,,41.84004,-87.65242
20041220,,,,,41.84004,-87.65242
20041235,,,,,41.84004,-87.65242
20044078,OTH,,N,,41.83806,-87.64540
20044823,ARR,,,,41.84362,-87.65288
20045769,,,,,41.84173,-87.64273
20047306,,,,,41.84815,-87.64442
20047310,,,,,41.84246,-87.64396
20049527,ARR,,,,41.84445,-87.64851
20049528,,,,,41.84445,-87.64851
20052616,,,,,41.84351,-87.64641
20052620,,,,,41.84351,-87.64641
20071767,OTH,,,,41.83806,-87.64540
20059417,OTH,,,,41.83806,-87.64540
20060774,OTH,,,,41.83806,-87.64540
20064423,,,,,41.84157,-87.65670
20067522,OTH,,,,41.83805,-87.64566
20068960,,,,,41.84306,-87.64640
20069489,,,Y,,41.84109,-87.64635
20070227,PSC,,,,41.83801,-87.64871
20074109,,,,,41.84709,-87.64671
20075007,,,,,41.83808,-87.64385
20076935,,,,,41.83942,-87.65563
20078383,,,,,41.83806,-87.64540
20079659,ARR,,,,41.83805,-87.64557
20083518,,,,,41.84669,-87.64756
20084206,,,,,41.84261,-87.64396
20084856,,,,,41.84697,-87.64697
20084855,,,,,41.84697,-87.64697
20086959,OTH,,,,41.83806,-87.64540
20090234,,,N,,41.84223,-87.65055
20090236,,,,,41.84223,-87.65055
20091028,ANOV,,,,41.84771,-87.64544
20091026,ANOV,,,,41.84771,-87.64544
20095386,ARR,,,,41.84450,-87.64665
20104773,,,,,41.83928,-87.64268
20104774,,,,,41.83928,-87.64268
20121996,OTH,,,,41.83943,-87.65373
20121993,OTH,,,,41.83943,-87.65373
20122002,,,,,41.83943,-87.65373
20124610,,,,,41.83804,-87.64710
20125295,,,,,41.84451,-87.64660
20125294,,,,,41.84451,-87.64660
20125284,,,,,41.84451,-87.64660
20129533,,,,,41.84119,-87.65637
20129532,,,,,41.84119,-87.65637
20132123,,,,,41.84119,-87.65637
20131727,,,,,41.83807,-87.64446
20138536,OTH,,,,41.83806,-87.64540
20134203,OTH,,,,41.83806,-87.64540
20140211,,,,,41.83804,-87.64693
20140203,,,,,41.83804,-87.64693
20140767,,,,,41.84356,-87.64277
20142063,,,,,41.84356,-87.64277
20141472,,,,,41.84356,-87.64277
20140802,,,,,41.84341,-87.64277
20140803,,,,,41.84341,-87.64277
20142166,OTH,,N,,41.83806,-87.64540
20150588,ARR,,,,41.83806,-87.64507
20150578,,,,,41.83806,-87.64507
20150571,,,,,41.83806,-87.64507
20150625,,,,,41.83806,-87.64507
20150570,,,,,41.83806,-87.64507
20150623,,,,,41.83806,-87.64507
20150621,ARR,,,,41.83806,-87.64507
20150622,,,,,41.83806,-87.64507
20152234,ARR,,,,41.84771,-87.64544
20152233,ARR,,,,41.84771,-87.64544
20154598,,,,,41.83900,-87.65152
20154599,,,,,41.83900,-87.65152
20154600,,,,,41.83900,-87.65152
20162075,OTH,,,,41.83806,-87.64540
20162323,ARR,,,,41.84023,-87.65765
20164473,OTH,,,,41.83806,-87.64540
20165634,OTH,,,,41.83806,-87.64540
20168003,OTH,,,,41.84771,-87.64544
20168063,,,,,41.84230,-87.65502
20168351,OTH,,,,41.84771,-87.64544
20169447,,,,,41.83803,-87.64720
20170127,OTH,,,,41.83806,-87.64540
20175952,OTH,,,,41.83806,-87.64540
20176276,,,,,41.84294,-87.64640
20176552,,,,,41.84771,-87.64544
20176904,,,,,41.84178,-87.65767
20176905,,,,,41.84178,-87.65767
20179100,,,,,41.83806,-87.64540
20184343,OTH,,,,41.83806,-87.64540
20185022,,,,,41.84533,-87.64645
20186556,,,,,41.84166,-87.64637
20191553,,,,,41.84771,-87.64544
20196135,,,,,41.84064,-87.64392
20196133,,,,,41.84064,-87.64392
20198126,,,,,41.83939,-87.64631
20205761,,,,,41.83849,-87.64735
20205777,,,,,41.83849,-87.64735
20205775,,,,,41.83849,-87.64735
20205757,,,,,41.83922,-87.64913
20206856,,SATAN DISCIPLE,Y,SATAN DISCIPLE,41.83883,-87.64630
20206858,,SATAN DISCIPLE,Y,SATAN DISCIPLE,41.83883,-87.64630
20012745,ARR,,,,41.67794,-87.63028
20012762,ANOV,,,,41.67789,-87.63468
20013182,ARR,,,,41.67799,-87.62528
20013598,,,,,41.67792,-87.63227
20013682,ANOV,,,,41.67620,-87.62260
20013811,ARR,,,,41.67349,-87.62493
20015788,,,,,41.67788,-87.63589
20015791,,,,,41.67788,-87.63589
20015904,ANOV,,,,41.67239,-87.63812
20015950,PSC,,,,41.67424,-87.62736
20017434,OTH,,,,41.67794,-87.63026
20023138,,,,,41.67616,-87.62623
20027679,,,,,41.67785,-87.63847
20028175,ARR,,,,41.67601,-87.64047
20028913,,,,,41.67068,-87.62725
20032542,ARR,,,,41.67724,-87.63467
20032541,,,,,41.67724,-87.63467
20034006,PSC,,,,41.67754,-87.62510
20037775,ARR,,,,41.67785,-87.63862
20041615,,,,,41.67754,-87.62510
20041614,PSC,,N,,41.67754,-87.62510
20043021,,,N,,41.67211,-87.63691
20044586,,,,,41.67253,-87.62490
20044593,,,,,41.67253,-87.62490
20044592,,,,,41.67253,-87.62490
20045702,ARR,,,,41.67619,-87.62383
20055761,,,,,41.67700,-87.62626
20055798,ARR,,,,41.67070,-87.62605
20056924,ARR,,,,41.67751,-87.63226
20057672,ARR,,,,41.67740,-87.62510
20057680,OTH,,,,41.67740,-87.62510
20057671,ARR,,,,41.67740,-87.62510
20058499,,,N,,41.67745,-87.63828
20058380,ARR,,,,41.67633,-87.62625
20061503,,,,,41.67798,-87.62629
20061501,,,,,41.67798,-87.62629
20061707,,,,,41.67413,-87.63818
20061705,,,,,41.67413,-87.63818
20066693,,,,,41.67169,-87.62728
20066691,,,,,41.67169,-87.62728
20066694,,,,,41.67169,-87.62728
20063444,ARR,,,,41.67251,-87.62670
20064543,,,,,41.67728,-87.62745
20064544,,,,,41.67728,-87.62745
20064559,,,,,41.67178,-87.63690
20064648,,,N,,41.67400,-87.63697
20065176,ANOV,,,,41.67750,-87.63347
20066469,,,,,41.67251,-87.62730
20066468,,,,,41.67251,-87.62730
20066724,,,,,41.67515,-87.62739
20066716,,,,,41.67515,-87.62739
20066718,,,,,41.67515,-87.62739
20066713,,,,,41.67515,-87.62739
20066704,ARR,,,,41.67169,-87.62728
20066712,ARR,,,,41.67515,-87.62739
20067841,,,,,41.67230,-87.63692
20067842,,,,,41.67230,-87.63692
20071493,,,,,41.67255,-87.62310
20071494,,,,,41.67255,-87.62310
20071496,,,,,41.67255,-87.62310
20072494,ANOV,,,,41.67235,-87.63572
20073967,ARR,,,,41.67705,-87.63225
20074558,,,,,41.67336,-87.62853
20076082,,,,,41.67545,-87.63100
20079594,ARR,,,,41.67143,-87.63088
20079866,ANOV,,,,41.67619,-87.62383
20080922,,,,,41.67561,-87.63702
20081668,,,,,41.67380,-87.63696
20082145,,,,,41.67072,-87.62365
20082080,,,,,41.67068,-87.62725
20082379,,,,,41.67383,-87.63696
20082374,,,,,41.67383,-87.63696
20082380,,,,,41.67383,-87.63696
20082372,,,,,41.67383,-87.63696
20082393,ARR,,,,41.67618,-87.62503
20084734,,,,,41.67799,-87.62553
20086458,,,,,41.67239,-87.63812
20086622,,,,,41.67754,-87.62510
20087724,ARR,,,,41.67694,-87.62626
20087741,ARR,,,,41.67694,-87.62626
20087720,,,,,41.67694,-87.62626
20088547,,,N,,41.67728,-87.62627
20089260,,,,,41.67788,-87.63589
20089778,,,,,41.67734,-87.63467
20093113,ARR,,,,41.67791,-87.63287
20093052,,,,,41.67756,-87.62745
20094278,ARR,,,,41.67746,-87.63708
20095104,,,,,41.67799,-87.62582
20116317,ARR,,,,41.67798,-87.62629
20112669,ARR,,,,41.67798,-87.62629
20095085,ARR,,,,41.67798,-87.62629
20095453,,,N,,41.67750,-87.63347
20095455,,,N,,41.67750,-87.63347
20097081,OTH,,,,41.67571,-87.63100
20100308,,,,,41.67383,-87.63696
20103096,,,,,41.67787,-87.63643
20102079,,,,,41.67721,-87.62509
20104194,,,,,41.67554,-87.62499
20107525,,,,,41.67710,-87.62744
20113418,,,N,,41.67441,-87.62736
20114099,,,N,,41.67239,-87.63812
20114096,,,N,,41.67239,-87.63812
20115641,,,,,41.67618,-87.62503
20117549,ARR,,,,41.67619,-87.62323
20117555,ARR,,,,41.67619,-87.62323
20117586,PSC,,N,,41.67446,-87.62376
20117629,,,,,41.67446,-87.62376
20118808,,,,,41.67071,-87.62485
20118810,,,,,41.67071,-87.62485
20118813,,,,,41.67071,-87.62485
20119225,,,,,41.67618,-87.62503
20120412,,,,,41.67601,-87.62380
20120414,,,,,41.67601,-87.62380
20120649,,,,,41.67754,-87.62510
20122210,,,,,41.67756,-87.62745
20122431,,,,,41.67754,-87.62510
20122435,,,,,41.67609,-87.63342
20130579,,,,,41.67609,-87.63342
20122433,,,,,41.67609,-87.63342
20123312,,,,,41.67756,-87.62745
20122949,ARR,,,,41.67158,-87.63810
20124572,,,,,41.67420,-87.62736
20124573,,,,,41.67420,-87.62736
20126499,,,,,41.67611,-87.63102
20127809,ARR,,,,41.67727,-87.63346
20129544,,,,,41.67754,-87.62510
20129519,,,,,41.67616,-87.62648
20131579,,,,,41.67735,-87.63467
20131669,,,,,41.67241,-87.63692
20132835,,,,,41.67619,-87.62323
20132828,,,N,,41.67619,-87.62323
20132845,,,,,41.67619,-87.62323
20134188,,,,,41.67788,-87.63626
20134227,,,,,41.67788,-87.63626
20144385,ARR,,,,41.67353,-87.63816
20138735,,,,,41.67574,-87.63462
20138734,,,,,41.67574,-87.63462
20139997,,,,,41.67751,-87.63226
20139552,,,,,41.67751,-87.63226
20140386,,,,,41.67531,-87.62378
20144378,ARR,,,,41.67353,-87.63816
20144403,ARR,,,,41.67353,-87.63816
20153358,ARR,,,,41.67704,-87.62509
20155455,ARR,,,,41.67704,-87.62509
20155452,ARR,,,,41.67704,-87.62509
20155463,ARR,,,,41.67704,-87.62509
20155462,ARR,,,,41.67704,-87.62509
20155461,ARR,,,,41.67704,-87.62509
20155453,ARR,,,,41.67704,-87.62509
20155457,,,,,41.67704,-87.62509
20161098,,,,,41.67792,-87.63227
20161340,ARR,,,,41.67618,-87.62503
20161526,,,,,41.67754,-87.62510
20163857,,,,,41.67239,-87.63812
20168452,,,,,41.67704,-87.62509
20168454,ARR,,,,41.67704,-87.62509
20172485,,,,,41.67537,-87.63701
20175083,,,,,41.67791,-87.63287
20178995,,,,,41.67798,-87.62629
20181112,,,,,41.67394,-87.63697
20197826,,,,,41.67745,-87.63828
20195745,,,,,41.67515,-87.62498
20199152,,,,,41.67798,-87.62657
20199151,,,,,41.67798,-87.62657
20199811,,,,,41.67347,-87.62853
20199820,,,,,41.67347,-87.62853
20199814,,,,,41.67347,-87.62853
20202453,,,,,41.67731,-87.62627
20202520,,,,,41.67128,-87.64169
20202523,,,,,41.67128,-87.64169
20203182,,,,,41.67756,-87.62745
20203074,,,,,41.67756,-87.62745
20202930,,,,,41.67237,-87.64053
20203119,,,,,41.67620,-87.62260
20205062,PSC,,,,41.67247,-87.63091
20205055,PSC,,,,41.67247,-87.63091
20204699,PSC,,,,41.67247,-87.63091
20204926,,,,,41.67403,-87.64058
20205246,ARR,,,,41.67587,-87.62741
20205243,,,,,41.67587,-87.62741
20205239,PSC,,,,41.67587,-87.62741
20207000,,,,,41.67693,-87.62984
20207434,,,,,41.67236,-87.64173
20013042,,,,,41.87307,-87.74800
20014259,,,,,41.87253,-87.76458
20014636,ARR,,,,41.87192,-87.75737
20017192,ARR,,,,41.87270,-87.74497
20017844,,,,,41.86956,-87.74338
20017845,,,,,41.86956,-87.74338
20018288,OTH,,,,41.87091,-87.74492
20018627,ARR,,,,41.87091,-87.74492
20020423,OTH,,,,41.87091,-87.74492
20023582,ARR,,,,41.87091,-87.74492
20024540,ARR,,,,41.87116,-87.74617
20028257,,,,,41.87091,-87.74492
20028496,ANOV,,,,41.87091,-87.74492
20032649,OTH,,,,41.87091,-87.74492
20038122,,,,,41.87270,-87.74497
20038841,,,,,41.87091,-87.74492
20039328,ARR,,,,41.87071,-87.75471
20039808,OTH,,,,41.86695,-87.77050
20041500,,,,,41.87052,-87.74006
20041973,ARR,,,,41.87122,-87.74344
20043097,,,,,41.87295,-87.75481
20043375,,,,,41.86919,-87.76935
20043367,,,,,41.86919,-87.76935
20048344,,,,,41.87230,-87.74388
20050153,,,,,41.86919,-87.76935
20060702,ARR,,,,41.87118,-87.74493
20060704,ARR,,,,41.87118,-87.74493
20062047,,,,,41.87091,-87.74492
20062071,,,,,41.87091,-87.74492
20062046,,,,,41.87091,-87.74492
20062061,,,,,41.87091,-87.74492
20062067,,,,,41.87091,-87.74492
20065293,,,,,41.87091,-87.74492
20065356,,,,,41.87295,-87.75481
20065357,,,,,41.87295,-87.75481
20070776,,,,,41.87103,-87.74492
20071163,OTH,,,,41.87091,-87.74492
20071157,OTH,,,,41.87091,-87.74492
20071158,OTH,,,,41.87091,-87.74492
20073076,,,,,41.86936,-87.74486
20073859,,,,,41.87206,-87.74559
20073860,,,,,41.87206,-87.74559
20074428,,,,,41.87231,-87.74253
20074188,,,,,41.87231,-87.74253
20075891,,,,,41.87103,-87.74492
20076473,ARR,,,,41.86957,-87.74319
20080061,,,,,41.86957,-87.74300
20088211,,,,,41.86956,-87.74353
20090812,ARR,,,,41.87297,-87.75328
20093275,,,,,41.87091,-87.74492
20093276,,,,,41.87091,-87.74492
20095057,,,,,41.86989,-87.77060
20095342,,,,,41.86919,-87.76935
20097931,,,,,41.87228,-87.74494
20097914,,,,,41.87228,-87.74494
20106690,,,,,41.87295,-87.75481
20108970,,,N,,41.87091,-87.74492
20111086,,,,,41.86903,-87.75465
20115473,,,,,41.87112,-87.74908
20116935,,,,,41.86597,-87.77046
20118836,,,,,41.87228,-87.74494
20119514,,,,,41.86958,-87.74244
20136527,,,N,,41.86958,-87.74244
20119530,,,N,,41.86958,-87.74244
20124776,,,,,41.86956,-87.74338
20127183,ARR,,,,41.87051,-87.74080
20127820,OTH,,,,41.87091,-87.74492
20128225,,,,,41.87091,-87.74492
20129102,,,,,41.86958,-87.74244
20129101,,,,,41.86958,-87.74244
20143678,,,,,41.86958,-87.74244
20142141,,,,,41.86958,-87.74244
20144376,,,,,41.87144,-87.74022
20144388,,,,,41.87108,-87.74492
20153522,,,,,41.86957,-87.74292
20153515,,,,,41.86957,-87.74292
20153513,,,,,41.86957,-87.74292
20157907,,,,,41.87207,-87.74498
20157917,,,,,41.87207,-87.74498
20157900,OTH,,,,41.87207,-87.74498
20160846,,,,,41.87297,-87.75328
20160847,,,,,41.87297,-87.75328
20162570,,,,,41.87264,-87.75480
20162610,ARR,,,,41.87207,-87.74506
20162609,ARR,,,,41.87261,-87.74496
20166589,,,,,41.87103,-87.74492
20167388,,,,,41.87121,-87.74394
20172783,,,,,41.87261,-87.74496
20172782,ARR,,,,41.87261,-87.74496
20172914,,,,,41.87297,-87.75328
20172913,,,,,41.87297,-87.75328
20176307,,,,,41.87228,-87.74494
20177233,,,,,41.86915,-87.77181
20177598,,,,,41.87266,-87.74497
20177608,ARR,,,,41.87266,-87.74497
20177642,,,,,41.87297,-87.75328
20177643,,,,,41.87297,-87.75328
20180127,,,,,41.86958,-87.74244
20180133,ARR,,,,41.86958,-87.74244
20180210,,,,,41.87098,-87.74492
20183804,,,,,41.86584,-87.77414
20188937,,,,,41.86933,-87.74758
20192471,,,,,41.86995,-87.74245
20192734,,,,,41.87048,-87.74339
20193997,,,,,41.86956,-87.74330
20193996,,,,,41.86956,-87.74330
20193817,,,N,,41.87269,-87.76458
20194046,ANOV,,,,41.87314,-87.74500
20194305,,,,,41.86744,-87.76445
20194791,ARR,,,,41.87323,-87.74122
20194771,ARR,,,,41.87323,-87.74122
20195089,,,,,41.87319,-87.74351
20195236,ARR,,,,41.87047,-87.74350
20195925,ANOV,,,,41.87231,-87.74253
20196377,ANOV,,,,41.87319,-87.74351
20196563,,,,,41.87207,-87.74515
20196621,ANOV,,,,41.87251,-87.74495
20197357,,,,,41.87311,-87.74572
20198024,,,,,41.87314,-87.74500
20198026,,,,,41.87314,-87.74500
20199133,,,,,41.87122,-87.74339
20205168,,,,,41.87319,-87.74329
20199541,,,,,41.87319,-87.74329
20201163,,,,,41.87314,-87.74500
20201515,,,,,41.87314,-87.74500
20201523,,,,,41.87314,-87.74500
20202891,,,,,41.87290,-87.75889
20202890,,,,,41.87290,-87.75889
20204013,,,,,41.87293,-87.75640
20204015,,,,,41.87293,-87.75640
20205074,,,,,41.87292,-87.75741
20205710,,,,,41.87300,-87.75082
20206291,OTH,,,,41.86599,-87.77292
20207379,,,,,41.87282,-87.76459
20012784,,,,,41.90871,-87.74609
20012781,,,,,41.90871,-87.74609
20013772,ARR,,,,41.90693,-87.74605
20013767,ARR,,,,41.90693,-87.74605
20016058,ARR,,,,41.90243,-87.74159
