ssl_score,race,sex,age,count
21,White,Men,30-40,1
44,Black,Men,70-80,1
53,Black,Men,70-80,1
54,White,Women,70-80,1
54,Black,Men,70-80,4
56,Hispanic,Men,70-80,1
57,Hispanic,Men,70-80,1
58,Black,Men,70-80,6
59,Black,Men,70-80,1
59,White,Men,70-80,5
59,Asian,Men,70-80,1
62,White,Women,70-80,1
62,Black,Men,70-80,2
62,White,Men,70-80,5
63,Unknown-Not-Listed,Men,70-80,1
63,Hispanic,Men,70-80,2
63,Black,Men,70-80,10
63,White,Men,70-80,3
63,Asian,Men,70-80,1
64,Black,Men,70-80,2
65,White,Men,70-80,1
65,Black,Men,70-80,1
65,White,Women,70-80,2
66,White,Men,70-80,6
67,White,Men,70-80,1
67,Black,Men,70-80,3
67,Asian,Women,70-80,1
68,White,Women,70-80,1
68,Hispanic,Women,70-80,1
68,Black,Men,70-80,5
68,Black,Women,70-80,1
68,White,Men,70-80,10
68,Hispanic,Men,70-80,4
68,Asian,Men,70-80,1
69,Black,Men,70-80,2
70,Black,Men,70-80,3
71,Hispanic,Men,70-80,2
71,Black,Men,70-80,7
71,White,Men,70-80,4
72,Hispanic,Men,70-80,1
72,Black,Men,70-80,8
72,White,Men,70-80,5
72,White,Women,70-80,2
73,Hispanic,Men,70-80,1
73,White,Men,70-80,6
73,Hispanic,Women,70-80,1
73,White,Women,70-80,1
73,Black,Women,70-80,1
73,Black,Men,70-80,4
73,Asian,Men,70-80,1
74,White,Men,70-80,1
75,Black,Men,70-80,2
75,Black,Women,70-80,1
76,White,Men,70-80,2
76,Hispanic,Men,70-80,3
76,Black,Men,70-80,8
76,Black,Women,70-80,1
76,Asian,Women,70-80,1
76,White,Women,70-80,1
77,Unknown-Not-Listed,Men,70-80,1
77,Black,Women,70-80,2
77,Hispanic,Men,70-80,4
77,Asian,Men,70-80,1
77,White,Women,70-80,2
77,Black,Men,70-80,12
77,White,Men,70-80,12
78,White,Men,70-80,6
78,Hispanic,Men,70-80,2
78,Asian,Women,70-80,1
78,Hispanic,Women,70-80,1
78,White,Women,70-80,1
78,Black,Men,70-80,10
79,White,Men,70-80,2
80,Black,Men,70-80,2
80,Hispanic,Men,70-80,1
81,Hispanic,Women,70-80,2
81,Hispanic,Men,70-80,2
81,White,Women,70-80,6
81,Black,Men,70-80,4
81,Black,Women,70-80,1
81,White,Men,70-80,8
82,Asian,Men,70-80,1
82,Hispanic,Men,70-80,4
82,Black,Women,70-80,3
82,White,Men,60-70,1
82,Black,Men,60-70,2
82,White,Women,70-80,1
82,Black,Men,70-80,8
82,White,Men,70-80,5
83,White,Men,70-80,8
83,Hispanic,Men,70-80,4
83,Black,Men,70-80,13
83,White,Women,70-80,3
84,Black,Men,70-80,2
84,White,Men,70-80,3
84,Asian,Men,70-80,1
85,Hispanic,Men,70-80,3
85,White,Men,70-80,5
85,Black,Men,70-80,8
85,White,Women,70-80,1
85,Black,Women,70-80,1
86,Hispanic,Men,70-80,1
86,Black,Women,70-80,1
86,Black,Men,70-80,8
86,Asian,Men,70-80,1
86,Black,Men,60-70,1
86,White,Men,70-80,4
87,Hispanic,Women,70-80,1
87,Hispanic,Men,70-80,7
87,White,Men,60-70,1
87,White,Men,70-80,12
87,Black,Men,70-80,22
87,White,Women,70-80,2
87,Black,Women,70-80,2
87,Asian,Men,70-80,2
87,Asian,Men,40-50,1
88,White,Men,70-80,2
89,Black,Men,70-80,2
89,White,Men,70-80,1
90,Black,Men,70-80,7
90,White,Women,70-80,2
90,White,Men,70-80,11
90,Black,Women,70-80,2
90,Hispanic,Men,70-80,2
91,Hispanic,Men,70-80,1
91,Hispanic,Women,70-80,1
91,Black,Men,70-80,19
91,Unknown-Not-Listed,Men,70-80,1
91,White,Men,70-80,17
91,Black,Men,50-60,1
91,Black,Women,70-80,3
92,Black,Men,70-80,15
92,Hispanic,Women,60-70,1
92,Hispanic,Men,70-80,3
92,Black,Women,70-80,1
92,White,Men,70-80,11
93,White,Women,70-80,1
93,Hispanic,Men,70-80,2
93,White,Men,70-80,1
93,Black,Men,70-80,3
93,White,Men,40-50,1
94,White,Men,60-70,1
94,Black,Men,70-80,5
94,White,Men,70-80,1
94,Hispanic,Men,70-80,1
95,Black,Women,60-70,1
95,White,Women,70-80,1
95,Black,Men,70-80,15
95,Black,Women,70-80,2
95,White,Men,70-80,10
95,Asian,Men,70-80,1
95,Hispanic,Men,70-80,6
96,White,Women,70-80,4
96,Black,Men,70-80,26
96,White,Men,70-80,18
96,White,Women,60-70,1
96,White,Men,60-70,1
96,Unknown-Not-Listed,Men,70-80,1
96,Black,Women,70-80,6
96,Hispanic,Men,70-80,6
96,Black,Men,60-70,2
96,Asian,Men,70-80,2
96,Asian,Women,70-80,3
97,Hispanic,Women,70-80,1
97,White,Men,70-80,14
97,Black,Men,70-80,11
97,White,Men,60-70,2
97,Hispanic,Men,70-80,9
97,Black,Men,60-70,1
97,Black,Women,70-80,3
97,White,Women,70-80,4
97,Asian,Men,70-80,3
98,White,Men,60-70,1
98,Black,Men,60-70,1
98,Black,Women,70-80,1
98,Hispanic,Men,70-80,1
98,Black,Men,70-80,2
99,White,Men,60-70,1
99,White,Men,70-80,2
99,Black,Men,70-80,1
99,Asian,Men,70-80,1
99,Black,Men,50-60,1
100,White,Men,70-80,19
100,Black,Men,70-80,26
100,Black,Men,60-70,1
100,Hispanic,Women,70-80,1
100,Hispanic,Men,70-80,8
100,Asian,Women,70-80,1
100,Black,Women,70-80,2
100,White,Women,70-80,3
100,White,Men,60-70,3
101,White,Women,70-80,5
101,Black,Men,70-80,20
101,White,Men,60-70,2
101,White,Men,70-80,14
101,Hispanic,Women,70-80,1
101,Asian,Men,70-80,1
101,Hispanic,Men,70-80,8
101,Black,Women,70-80,4
101,Black,Men,60-70,4
102,Black,Men,70-80,10
102,Hispanic,Men,60-70,5
102,White,Women,60-70,5
102,White,Women,50-60,1
102,White,Women,70-80,1
102,White,Men,60-70,9
102,Black,Men,50-60,1
102,Asian,Women,60-70,1
102,White,Men,70-80,3
102,Black,Men,60-70,27
102,Hispanic,Men,70-80,2
102,Hispanic,Women,60-70,1
102,Black,Women,60-70,4
103,Black,Women,50-60,1
103,Unknown-Not-Listed,Men,70-80,1
103,Black,Men,70-80,8
103,White,Men,60-70,1
103,Black,Men,60-70,2
103,White,Men,70-80,2
103,Black,Women,70-80,1
104,Black,Men,70-80,17
104,White,Men,70-80,5
104,Black,Men,60-70,6
104,Hispanic,Men,60-70,2
104,White,Men,60-70,2
104,White,Women,70-80,1
104,Asian,Men,70-80,2
104,Hispanic,Men,70-80,2
104,Black,Women,70-80,5
105,Black,Women,70-80,2
105,Unknown-Not-Listed,Men,70-80,1
105,Hispanic,Men,70-80,4
105,White,Women,70-80,2
105,White,Men,60-70,1
105,Black,Men,70-80,21
105,Asian,Men,70-80,1
105,Black,Men,60-70,1
105,Asian,Women,70-80,2
105,White,Men,70-80,13
106,Hispanic,Women,60-70,1
106,Black,Men,50-60,1
106,White,Men,70-80,1
106,Black,Women,60-70,7
106,Hispanic,Men,60-70,8
106,White,Men,60-70,30
106,Black,Men,70-80,4
106,White,Women,60-70,11
106,Asian,Women,60-70,1
106,Black,Men,60-70,41
107,White,Women,60-70,1
107,Hispanic,Men,70-80,1
107,Black,Men,70-80,3
107,Black,Men,50-60,1
107,Black,Men,60-70,7
108,Black,Men,60-70,8
108,White,Men,70-80,1
108,White,Men,60-70,3
108,White,Women,60-70,1
108,Black,Women,60-70,1
108,Black,Men,70-80,1
109,White,Men,60-70,1
109,Hispanic,Men,60-70,1
109,Black,Women,70-80,1
109,Asian,Women,70-80,1
109,Black,Men,60-70,11
109,Black,Men,70-80,12
109,Hispanic,Women,70-80,1
109,White,Men,70-80,10
109,Hispanic,Men,70-80,9
109,Asian,Men,70-80,3
109,White,Women,70-80,3
110,Black,Men,60-70,46
110,White,Women,70-80,1
110,Asian,Men,60-70,2
110,Black,Women,60-70,10
110,Hispanic,Men,70-80,1
110,Hispanic,Men,60-70,12
110,White,Women,60-70,6
110,White,Men,70-80,3
110,Hispanic,Women,60-70,2
110,Unknown-Not-Listed,Men,60-70,3
110,White,Men,60-70,30
110,Black,Men,70-80,1
111,Asian,Men,60-70,2
111,White,Men,60-70,14
111,Black,Women,60-70,2
111,Black,Men,70-80,5
111,White,Men,50-60,1
111,Hispanic,Women,60-70,2
111,White,Women,60-70,5
111,Unknown-Not-Listed,Men,60-70,2
111,Hispanic,Men,60-70,4
111,Black,Men,60-70,37
112,Black,Men,70-80,1
112,Hispanic,Men,60-70,2
112,Black,Women,60-70,2
112,White,Men,70-80,1
112,White,Men,60-70,5
112,Black,Men,60-70,7
112,Hispanic,Men,70-80,1
113,Black,Women,60-70,1
113,White,Men,60-70,1
113,White,Men,70-80,1
113,Black,Men,60-70,6
113,White,Women,60-70,1
113,White,Men,50-60,1
114,White,Women,60-70,7
114,White,Men,70-80,5
114,White,Women,70-80,1
114,Black,Men,70-80,6
114,Unknown-Not-Listed,Men,60-70,1
114,Asian,Men,60-70,4
114,Black,Men,60-70,32
114,Hispanic,Women,60-70,2
114,Hispanic,Women,70-80,1
114,Hispanic,Men,70-80,1
114,Asian,Women,60-70,1
114,Black,Women,60-70,10
114,Hispanic,Men,60-70,14
114,White,Men,60-70,30
115,Hispanic,Men,60-70,14
115,Hispanic,Women,60-70,2
115,Asian,Men,60-70,1
115,White,Men,70-80,1
115,White,Men,60-70,20
115,Black,Women,60-70,7
115,White,Women,60-70,5
115,Black,Men,60-70,41
115,Hispanic,Men,70-80,1
115,Black,Men,70-80,4
116,Black,Men,60-70,41
116,White,Men,60-70,30
116,Hispanic,Men,60-70,13
116,Black,Men,70-80,1
116,Asian,Men,60-70,4
116,Black,Women,60-70,5
116,White,Women,60-70,5
117,Black,Men,60-70,7
117,Hispanic,Men,60-70,3
117,White,Women,60-70,2
117,White,Men,60-70,5
117,Black,Men,70-80,1
117,White,Men,70-80,1
118,Black,Women,60-70,7
118,White,Men,60-70,32
118,Black,Men,60-70,37
118,Black,Men,40-50,1
118,Hispanic,Women,60-70,3
118,White,Women,60-70,5
118,Asian,Men,60-70,1
118,Hispanic,Men,60-70,9
119,Black,Men,60-70,36
119,Black,Women,60-70,4
119,White,Men,60-70,28
119,Asian,Women,60-70,1
119,Black,Men,70-80,1
119,Black,Women,70-80,1
119,Hispanic,Men,60-70,15
119,White,Women,60-70,4
120,Hispanic,Women,60-70,4
120,White,Men,50-60,1
120,Hispanic,Men,60-70,31
120,Hispanic,Men,50-60,1
120,Asian,Men,60-70,4
120,Black,Men,50-60,1
120,Black,Men,60-70,79
120,White,Men,70-80,1
120,Black,Women,60-70,18
120,Black,Men,70-80,2
120,Unknown-Not-Listed,Men,60-70,1
120,White,Women,60-70,7
120,White,Men,60-70,65
121,Black,Women,60-70,1
121,Black,Men,40-50,1
121,Black,Men,70-80,1
121,White,Men,60-70,4
121,Hispanic,Men,60-70,5
121,Black,Men,60-70,17
122,Hispanic,Men,60-70,2
122,White,Men,70-80,1
122,Black,Men,50-60,1
122,Black,Women,60-70,2
122,Asian,Men,60-70,1
122,Black,Men,60-70,23
122,White,Women,60-70,1
122,White,Men,60-70,9
122,Black,Men,70-80,2
123,Black,Men,60-70,34
123,White,Women,60-70,7
123,Black,Women,60-70,5
123,Hispanic,Women,60-70,1
123,Hispanic,Men,70-80,1
123,Black,Men,70-80,1
123,Hispanic,Men,60-70,13
123,White,Men,60-70,29
124,White,Women,60-70,16
124,White,Men,60-70,52
124,Unknown-Not-Listed,Men,60-70,1
124,Black,Women,60-70,17
124,Black,Women,70-80,1
124,Black,Men,60-70,92
124,White,Men,20-30,1
124,Asian,Men,60-70,6
124,Hispanic,Women,60-70,6
124,Hispanic,Men,60-70,31
125,Black,Women,60-70,11
125,Black,Men,60-70,66
125,Asian,Men,60-70,2
125,White,Men,60-70,28
125,White,Women,60-70,11
125,Hispanic,Men,60-70,17
125,Black,Men,50-60,1
125,Hispanic,Women,60-70,2
125,Black,Men,70-80,1
125,Unknown-Not-Listed,Men,60-70,1
125,White,Men,50-60,1
126,Black,Women,60-70,5
126,White,Men,60-70,10
126,Black,Men,60-70,16
126,Hispanic,Men,60-70,6
126,Hispanic,Men,40-50,1
126,Asian,Men,60-70,1
126,White,Women,60-70,1
127,Asian,Men,60-70,1
127,Black,Men,40-50,1
127,White,Men,60-70,6
127,Hispanic,Men,60-70,2
127,Black,Men,70-80,2
127,Black,Men,60-70,17
128,Black,Men,70-80,1
128,Hispanic,Women,60-70,6
128,White,Women,60-70,18
128,Black,Women,60-70,10
128,Asian,Men,60-70,4
128,Hispanic,Men,70-80,1
128,Black,Women,70-80,1
128,Hispanic,Other,60-70,1
128,Black,Men,50-60,2
128,Hispanic,Men,60-70,25
128,White,Men,60-70,51
128,Black,Men,60-70,78
129,Black,Men,50-60,1
129,Asian,Men,60-70,3
129,Hispanic,Men,60-70,20
129,Black,Men,60-70,81
129,White,Men,60-70,48
129,Black,Women,60-70,15
129,White,Women,60-70,9
129,White,Women,70-80,1
129,Hispanic,Women,60-70,4
130,Hispanic,Women,60-70,4
130,White,Women,60-70,8
130,Hispanic,Men,60-70,23
130,Asian,Men,60-70,3
130,Black,Men,50-60,1
130,Black,Women,60-70,16
130,White,Men,60-70,42
130,Unknown-Not-Listed,Women,60-70,1
130,Black,Women,50-60,1
130,Asian,Women,60-70,1
130,Unknown-Not-Listed,Men,60-70,1
130,Black,Men,60-70,101
131,White,Men,60-70,10
131,Black,Men,60-70,33
131,White,Women,60-70,1
131,Hispanic,Men,60-70,6
131,Black,Women,60-70,6
132,Black,Men,70-80,1
132,White,Women,60-70,6
132,Black,Women,60-70,11
132,White,Men,70-80,1
132,Black,Men,60-70,68
132,White,Men,50-60,3
132,Asian,Men,60-70,3
132,Asian,Women,60-70,1
132,White,Men,60-70,38
132,Hispanic,Women,60-70,2
132,Hispanic,Men,60-70,18
132,Unknown-Not-Listed,Men,60-70,1
132,Black,Men,50-60,2
133,Hispanic,Men,60-70,22
133,White,Women,60-70,8
133,Black,Men,70-80,1
133,Asian,Men,60-70,4
133,White,Men,60-70,44
133,Black,Women,60-70,10
133,Asian,Women,60-70,2
133,Black,Men,60-70,80
133,Hispanic,Women,60-70,4
133,Black,Men,50-60,1
134,White,Men,50-60,1
134,Hispanic,Men,60-70,62
134,Black,Women,60-70,24
134,White,Men,60-70,85
134,White,Women,60-70,23
134,Unknown-Not-Listed,Men,60-70,2
134,Hispanic,Men,50-60,1
134,Black,Men,60-70,151
134,Asian,Men,60-70,7
134,Hispanic,Women,60-70,7
134,Asian,Women,60-70,4
134,Black,Men,50-60,7
135,Black,Men,50-60,1
135,Black,Women,50-60,1
135,Hispanic,Men,60-70,11
135,Hispanic,Men,50-60,1
135,White,Men,50-60,1
135,Black,Men,60-70,31
135,Asian,Women,60-70,1
135,White,Men,60-70,6
135,Black,Women,60-70,4
136,Black,Men,60-70,43
136,Black,Women,60-70,5
136,Black,Men,30-40,1
136,Black,Men,50-60,3
136,White,Women,60-70,3
136,Asian,Men,50-60,1
136,Hispanic,Men,60-70,11
136,Black,Women,50-60,1
136,Unknown-Not-Listed,Men,60-70,1
136,Black,Men,40-50,1
136,White,Men,50-60,1
136,White,Men,60-70,13
137,Black,Men,60-70,77
137,White,Men,50-60,2
137,Black,Men,50-60,6
137,Hispanic,Women,60-70,2
137,White,Women,60-70,7
137,Hispanic,Men,50-60,2
137,Hispanic,Men,60-70,23
137,Asian,Men,60-70,1
137,White,Women,50-60,1
137,Black,Women,60-70,11
137,Black,Women,70-80,1
137,White,Men,60-70,42
138,Hispanic,Men,60-70,42
138,White,Women,60-70,31
138,Asian,Women,60-70,3
138,Black,Women,60-70,39
138,Black,Men,70-80,1
138,Black,Men,50-60,5
138,Black,Men,60-70,152
138,White,Men,60-70,93
138,Unknown-Not-Listed,Men,60-70,2
138,White,Men,50-60,4
138,Hispanic,Women,60-70,3
138,Asian,Men,60-70,7
139,Black,Men,50-60,8
139,Hispanic,Women,60-70,7
139,Asian,Men,60-70,1
139,White,Men,60-70,75
139,White,Men,50-60,4
139,Hispanic,Men,60-70,34
139,White,Women,50-60,1
139,Black,Women,60-70,18
139,Asian,Women,60-70,1
139,Unknown-Not-Listed,Men,60-70,1
139,White,Women,60-70,19
139,Black,Men,60-70,130
140,Hispanic,Men,60-70,13
140,Black,Women,60-70,3
140,Black,Men,50-60,3
140,Hispanic,Men,50-60,1
140,White,Men,60-70,11
140,White,Women,60-70,5
140,Black,Women,50-60,1
140,White,Men,50-60,2
140,Unknown-Not-Listed,Men,60-70,1
140,Black,Men,60-70,33
140,Hispanic,Women,60-70,1
141,Hispanic,Men,50-60,2
141,Unknown-Not-Listed,Women,60-70,1
141,Unknown-Not-Listed,Men,60-70,1
141,Hispanic,Men,60-70,8
141,Black,Women,60-70,3
141,Black,Women,50-60,2
141,White,Men,50-60,2
141,White,Men,60-70,13
141,Black,Men,60-70,37
141,Black,Men,50-60,7
142,White,Men,60-70,114
142,White,Men,50-60,6
142,Black,Women,60-70,24
142,Black,Women,50-60,1
142,Unknown-Not-Listed,Men,60-70,2
142,White,Women,60-70,23
142,Hispanic,Women,60-70,4
142,Asian,Women,50-60,1
142,Asian,Men,60-70,5
142,Black,Men,30-40,1
142,Black,Men,60-70,150
142,White,Men,40-50,1
142,Hispanic,Men,60-70,47
142,Asian,Women,60-70,1
142,Black,Men,50-60,11
142,Hispanic,Men,50-60,1
143,White,Men,60-70,64
143,Black,Women,50-60,3
143,Asian,Men,60-70,3
143,Black,Women,60-70,20
143,Unknown-Not-Listed,Men,60-70,3
143,Black,Men,60-70,129
143,White,Men,50-60,7
143,Black,Men,70-80,1
143,Hispanic,Women,60-70,4
143,Black,Men,40-50,1
143,White,Women,50-60,1
143,Asian,Men,50-60,1
143,White,Women,60-70,14
143,Hispanic,Men,50-60,4
143,Hispanic,Men,60-70,31
143,Black,Men,50-60,18
144,White,Men,60-70,66
144,Black,Men,30-40,1
144,Black,Women,50-60,1
144,Unknown-Not-Listed,Men,60-70,1
144,Black,Men,50-60,17
144,White,Men,50-60,7
144,Hispanic,Men,60-70,50
144,Black,Women,60-70,32
144,Asian,Men,60-70,3
144,Asian,Women,60-70,3
144,Black,Men,20-30,1
144,White,Women,60-70,15
144,Hispanic,Women,60-70,4
144,Unknown-Not-Listed,Women,60-70,1
144,Black,Men,60-70,161
145,White,Men,60-70,14
145,Black,Men,50-60,15
145,Hispanic,Men,60-70,16
145,Black,Women,50-60,2
145,White,Women,50-60,1
145,Hispanic,Women,50-60,1
145,Hispanic,Men,50-60,1
145,Asian,Men,60-70,1
145,Hispanic,Women,60-70,2
145,White,Women,60-70,2
145,White,Men,50-60,2
145,Black,Women,60-70,8
145,Black,Men,60-70,51
146,Hispanic,Women,60-70,2
146,White,Women,60-70,8
146,Hispanic,Men,60-70,30
146,Unknown-Not-Listed,Men,50-60,1
146,Black,Women,60-70,8
146,Black,Men,40-50,1
146,Black,Men,60-70,90
146,Asian,Men,60-70,1
146,White,Men,60-70,48
146,Hispanic,Men,50-60,7
146,Unknown-Not-Listed,Men,60-70,1
146,White,Men,50-60,6
146,Black,Women,50-60,6
146,White,Women,50-60,3
146,Black,Men,50-60,22
147,Hispanic,Women,60-70,8
147,Black,Men,50-60,8
147,White,Men,50-60,4
147,White,Women,60-70,37
147,Unknown-Not-Listed,Men,60-70,1
147,Hispanic,Men,50-60,1
147,Black,Men,40-50,2
147,Black,Women,60-70,39
147,Asian,Men,60-70,7
147,Hispanic,Men,60-70,72
147,White,Men,60-70,116
147,Asian,Women,60-70,4
147,Black,Men,60-70,180
147,Asian,Men,50-60,2
148,Black,Women,60-70,15
148,Hispanic,Men,50-60,38
148,White,Women,60-70,1
148,Asian,Men,50-60,5
148,Black,Men,70-80,1
148,Black,Men,60-70,74
148,White,Men,60-70,12
148,Black,Men,50-60,109
148,White,Women,50-60,16
148,Hispanic,Women,50-60,4
148,Black,Women,50-60,21
148,Unknown-Not-Listed,Men,60-70,2
148,Unknown-Not-Listed,Men,50-60,2
148,Black,Men,40-50,1
148,White,Men,50-60,78
148,Hispanic,Men,60-70,11
148,Asian,Women,50-60,2
149,White,Women,40-50,1
149,Black,Men,50-60,13
149,Black,Women,60-70,3
149,Hispanic,Women,60-70,1
149,Hispanic,Men,50-60,1
149,White,Women,50-60,2
149,White,Men,50-60,2
149,Hispanic,Women,<20,1
149,White,Men,60-70,7
149,Black,Women,50-60,1
149,Black,Women,40-50,1
149,Hispanic,Men,60-70,5
149,Black,Men,60-70,29
